,tag,제 46 기,제 45 기,제 44 기
2,매출총이익,343527296310,187055197851,474063703366
4,영업이익(손실),209023343475,71460811752,378341749655
12,법인세비용차감전순이익(손실),156546992970,71646872564,341791620522
14,계속사업당기순이익,109359167377,56172943489,249063183264
16,당기순이익(손실),141598300179,74262246007,243839058172
25,지분법이익잉여금변동,57649165,0,"(104,845)"
28,당기순이익(손실)의 귀속,,,
34,주당이익,,,
35,기본주당이익(손실) (단위 : 원),4070,2142,7961
36,계속사업주당이익 (단위 : 원),2970,1621,8100
37,중단사업주당이익 (단위 : 원),1100,521,(139)
38,희석주당이익(손실) (단위 : 원),4070,2142,7542
39,계속사업희석주당이익 (단위 : 원),2970,1621,7672
40,중단사업희석주당이익 (단위 : 원),1100,521,(130)
