,tag,제 28 기,제 27 기,제 26 기
4,영업이익(손실),"(114,866,698,486)",7460033702,29412836301
14,계속영업이익(손실),"(158,811,586,768)","(5,578,667,360)",21576982311
15,중단영업이익(손실),"(59,759,453,144)","(6,373,184,159)","(10,990,184,642)"
16,당기순이익(손실),"(218,571,039,912)","(11,951,851,519)",10586797669
17,법인세차감후 기타포괄이익,3193888335,3235325865,3765700382
22,해외사업환산이익,3264005249,3649364442,4002589041
23,총포괄이익(손실),"(215,377,151,577)","(8,716,525,654)",14352498051
24,당기순이익(손실)의 귀속,,,
27,당기총포괄이익(손실)의 귀속,,,
31,기본주당순이익(손실) (단위 : 원),"(13,210)",(725),791
32,계속영업기본주당순이익(손실) (단위 : 원),"(9,232)",290,2327
33,중단영업기본주당순이익(손실) (단위 : 원),"(3,978)","(1,015)","(1,536)"
34,희석주당순이익(손실) (단위 : 원),"(13,210)",(725),791
35,계속영업희석주당순이익(손실) (단위 : 원),"(9,232)",290,2327
36,중단영업희석주당순이익(손실) (단위 : 원),"(3,978)","(1,015)","(1,536)"
