,tag,제 53 기,제 52 기,제 51 기
2,매출총이익,34947097931,24112178436,36125006636
4,영업이익(손실),5000687087,"(5,222,743,459)",6248420102
8,법인세비용차감전순이익(손실),"(18,845,761,708)","(18,742,359,285)","(8,701,497,849)"
10,당기순이익(손실),"(15,620,904,455)","(14,545,817,092)","(8,839,040,731)"
11,당기순이익(손실)의 귀속,,,
12,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(23,869,716,556)","(13,343,221,020)","(15,893,620,188)"
13,비지배지분에 귀속되는 당기순이익(손실),8248812101,"(1,202,596,072)",7054579457
14,주당이익,,,
15,기본주당이익(손실) (단위 : 원),(915),(679),(861)
16,희석주당이익(손실) (단위 : 원),(915),(679),(873)
