,tag,제 11 기,제 10 기,제 9 기
2,매출총이익,38505367131,72728648497,83702161766
4,영업이익(손실),"(16,993,356,942)","(17,394,170,012)","(7,485,327,682)"
9,법인세비용차감전순이익(손실),"(7,107,394,770)","(19,052,984,103)","(7,744,342,029)"
11,계속영업이익(손실),"(7,573,797,762)","(17,224,383,050)","(7,746,017,399)"
12,중단영업이익(손실),"(79,594,334)",0,0
13,당기순이익(손실),"(7,653,392,096)","(17,224,383,050)","(7,746,017,399)"
20,당기총포괄이익(손실),"(5,709,769,649)","(17,309,299,565)","(8,148,049,546)"
21,당기순이익(손실)의 귀속,,,
22,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(7,652,052,406)","(17,224,383,050)","(7,746,017,399)"
23,비지배지분에 귀속되는 당기순이익(손실),"(1,339,690)",0,0
28,기본주당순이익(손실) (단위 : 원),(476),"(1,072)",(482)
