,tag,제 60 기,제 59 기,제 58 기
2,매출총이익,7345982548,5662471645,5405071830
4,영업이익(손실),"(5,797,542,983)","(12,364,292,518)","(11,202,749,868)"
9,지분법투자이익,5307088394,2538299091,6637647606
13,법인세비용차감전순이익(손실),"(53,538,921,663)","(54,638,039,548)","(18,907,847,484)"
15,계속영업이익(손실),"(50,876,456,210)","(41,776,376,541)","(19,768,843,993)"
16,중단영업이익(손실),0,"(9,580,174,182)","(66,771,311,603)"
17,당기순이익(손실),"(50,876,456,210)","(51,356,550,723)","(86,540,155,596)"
37,주당이익,,,
38,기본주당이익(손실) (단위 : 원),(440),(391),(514)
39,희석주당이익(손실) (단위 : 원),(440),(391),(514)
