,tag,제 37 기,제 36 기,제 35 기
2,매출총이익,8141815481,2532930212,1372475444
4,영업이익(손실),"(313,881,535)","(9,841,748,478)","(20,674,606,336)"
5,기타이익,6838965153,4326628665,15447412731
9,지분법이익,0,76100336,0
11,법인세비용차감전순이익(손실),"(5,334,898,607)","(23,932,829,785)","(27,036,191,408)"
13,계속영업이익(손실),"(5,334,898,607)","(24,041,692,580)","(26,797,452,139)"
15,당기순이익(손실),"(35,681,064)","(26,626,482,179)","(26,797,452,139)"
16,당기순이익(손실)의 귀속,,,
17,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(24,783,840)","(26,626,476,478)","(27,311,395,494)"
18,비지배지분에 귀속되는 당기순이익(손실),"(10,897,224)","(5,701)",513943355
29,주당이익,,,
30,기본주당이익(손실) (단위 : 원),(47),(305),(340)
31,중단영업기본주당이익(손실) (단위 : 원),47,(33),0
32,희석주당이익(손실) (단위 : 원),(47),(305),(340)
33,중단영업희석주당이익(손실) (단위 : 원),47,(33),0
