,tag,제 56 기,제 55 기,제 54 기
2,매출총이익,321265450336,326670077261,349444483058
4,영업이익(손실),146952544905,158437631946,183651653215
7,기타이익,17236309751,17140838779,18174037866
10,법인세비용차감전순이익(손실),115687306894,120848007046,135663311018
12,계속영업이익(손실),85666530472,94330214318,100188706669
13,중단영업이익(손실),"(2,718,576,658)",,
14,당기순이익(손실),82947953814,94330214318,100188706669
15,당기순이익(손실)의 귀속,,,
16,지배기업의 소유주에게 귀속되는 당기순이익(손실),42023140285,48105952172,50063437123
17,비지배지분에 귀속되는 당기순이익(손실),40924813529,46224262146,50125269546
28,주당이익,,,
29,기본주당이익(손실) (단위 : 원),22188,25299,26329
30,계속영업기본주당이익(손실) (단위 : 원),22188,25299,26329
