,tag,제 40 기,제 39 기,제 38 기
2,매출총이익,149318042,146189266,147428038
4,영업이익(손실),9591204,22143229,25213825
15,종속기업투자주식 처분이익,,,12030
17,법인세비용차감전순이익,"(64,018,540)",29108056,"(47,061,169)"
19,당기순이익(손실),"(77,910,988)",22132122,"(36,029,151)"
20,당기순이익의 귀속,,,
21,지배기업의 소유주에 귀속될 당기순이익,"(67,624,954)",19668674,"(39,276,881)"
22,비지배지분에 귀속될 당기순이익,"(10,286,034)",2463448,3247730
29,총포괄이익,"(78,056,453)",19449281,"(40,728,050)"
34,기본주당순이익 (단위 : 원),"(15,853)",4611,"(9,068)"
35,희석주당순이익 (단위 : 원),"(15,853)",4611,"(9,068)"
