,tag,제 15 기,제 14 기,제 13 기
2,매출총이익,79039081649,113154476772,128432001918
4,영업이익(손실),3755262599,12993223278,21123820635
8,법인세비용차감전순이익(손실),3567906753,17612253759,27244653949
10,계속영업이익(손실),"(2,865,222,665)",9468709470,19776862327
11,중단영업이익(손실),"(636,839,645)","(2,032,000,253)","(1,221,098,166)"
12,당기순이익(손실),"(3,502,062,310)",7436709217,18555764161
13,당기순이익(손실)의 귀속,,,
14,지배기업소유주 계속영업이익,"(13,767,130,815)","(3,099,621,958)",9461252170
15,지배기업소유주 중단영업이익,"(448,144,058)","(1,619,149,913)","(1,221,098,166)"
16,지배기업의 소유주 귀속 당기순이익(손실),"(14,215,274,873)","(4,718,771,871)",8240154004
17,비지배지분 계속영업이익,10901908150,12276964748,10315610157
18,비지배지분 중단영업이익,"(188,695,587)","(121,483,660)",0
19,비지배지분 귀속 당기순이익(손실),10713212563,12155481088,10315610157
29,"총 포괄이익(손실), 지배기업소유주","(12,866,741,763)","(5,786,355,623)",8130503826
30,"총 포괄이익(손실), 비지배지분",10566726296,11993481541,10137234881
31,주당이익,,,
32,기본주당이익(손실) (단위 : 원),(807),(268),468
33,계속영업기본주당이익(손실) (단위 : 원),(782),(176),537
34,중단영업기본주당이익(손실) (단위 : 원),(25),(92),(69)
35,희석주당이익(손실) (단위 : 원),(807),(268),468
