,tag,제 22 기,제 21 기,제 20 기
2,매출총이익,53299818901,10709127733,1859677603
4,영업이익(손실),20020539457,"(21,837,810,975)","(35,326,999,804)"
10,법인세비용차감전순이익(손실),8724703704,"(45,746,508,178)","(29,589,714,915)"
12,계속영업이익(손실),6048165320,"(41,444,357,903)","(18,680,215,762)"
13,당기순이익(손실),6048165320,"(41,444,357,903)","(18,680,215,762)"
14,당기순이익(손실)의 귀속,,,
15,지배기업의 소유주에게 귀속되는 당기순이익(손실),6048165320,"(41,444,357,903)","(18,680,215,762)"
16,비지배지분에 귀속되는 당기순이익(손실),,,
17,주당이익,,,
18,기본주당이익(손실) (단위 : 원),184,"(1,258)",(385)
19,희석주당이익(손실) (단위 : 원),184,"(1,258)",(385)
