,tag,제 4 기,제 3 기,제 2 기
2,매출총이익,953061987660,913216146926,876972762705
5,영업이익(손실),376122012796,327588745357,282175028930
8,지분법이익(손실),564912310,7493902,"(1,047,756,867)"
9,법인세비용차감전순이익(손실),397351014577,308109119141,275208711074
11,당기순이익(손실),274562274378,220467907564,143026319852
22,당기순이익(손실)의 귀속,,,
23,지배기업의 소유주에게 귀속되는 당기순이익(손실),267586357691,215579326901,139852062903
24,비지배지분에 귀속되는 당기순이익(손실),6975916687,4888580663,3174256949
28,주당이익,,,
29,기본주당이익(손실) (단위 : 원),6769,5454,3538
30,희석주당이익(손실) (단위 : 원),6769,5454,3538
