,tag,제 48 기,제 47 기,제 46 기
2,매출총이익,67686969344,79898623312,71036518174
4,영업이익(손실),20180616325,27672295015,23658023103
9,법인세비용차감전순이익(손실),14193695703,13268117732,16422400691
11,계속영업 당기순이익,9961370430,13089168235,22307688464
12,중단영업 당기순이익,0,0,"(8,636,865,797)"
13,당기순이익(손실),9961370430,13089168235,13670822667
14,당기순이익(손실)의 귀속,,,
15,지배기업의 소유주에게 귀속되는 당기순이익(손실),10035887785,13649227919,13821939878
16,계속영업 당기순이익,10035887785,13649227919,22458805675
17,중단영업 당기순이익,0,0,"(8,636,865,797)"
18,비지배지분에 귀속되는 당기순이익(손실),"(74,517,355)","(560,059,684)","(151,117,211)"
19,계속영업 당기순이익,"(74,517,355)","(560,059,684)","(151,117,211)"
20,중단영업 당기순이익,0,0,0
31,주당이익,,,
32,기본주당이익(손실) (단위 : 원),120,163,162
33,계속영업기본주당이익(손실) (단위 : 원),120,163,263
34,중단영업기본주당이익(손실) (단위 : 원),0,0,(101)
35,희석주당이익(손실) (단위 : 원),120,163,162
36,계속영업희석주당이익(손실) (단위 : 원),120,163,263
37,중단영업희석주당이익(손실) (단위 : 원),0,0,(101)
