,tag,제 15 기,제 14 기,제 13 기
2,매출총이익,18523229340,89348392611,88422529374
4,영업이익(손실),"(61,357,335,935)",2718682541,13184835184
5,기타이익,8429140659,13061664824,10761329971
9,지분법이익(손실),5473983519,"(38,854,629)","(790,232,153)"
10,법인세비용차감전순이익(손실),"(76,651,530,824)","(11,752,658,129)",1785969180
12,당기순이익(손실),"(83,133,991,549)","(9,694,691,802)",1235151259
17,당기순이익(손실)의 귀속,,,
18,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(83,148,680,845)","(9,226,331,844)",3089766088
19,비지배지분에 귀속되는 당기순이익(손실),14689296,"(468,359,958)","(1,854,614,829)"
23,주당이익,,,
24,기본주당이익(손실) (단위 : 원),"(2,008)",(249),97
25,희석주당이익(손실) (단위 : 원),"(2,012)",(249),83
