,tag,제 45 기,제 44 기,제 43 기
10,매출총이익,26864730676.0,37455374894,37117386123
12,영업이익(손실),13628328890.0,23565982251,24409368132
13,기타이익,1302225915.0,1727572673,563949879
17,지분법이익(손실),5887130072.0,"(127,030,941)","(577,287,572)"
18,법인세비용차감전순이익(손실),23298584698.0,27285141676,27698270627
20,당기순이익(손실),18777147046.0,21526295802,20631657345
21,당기순이익(손실)의 귀속,,,
26,기타포괄손익금융자산 평가이익(손실),,,
28,기타포괄손익측정금융자산 평가이익(손실),7779475956.0,"(4,790,657,690)",2695266369
29,보험수리적이익(손실),1481365919.0,"(597,125,554)","(745,419,468)"
34,주당이익,,,
35,기본주당이익(손실) (단위 : 원),802.0,907,855
36,희석주당이익(손실) (단위 : 원),802.0,907,855
