,tag,제 36 기,제 35 기,제 34 기
2,매출총이익,"(8,598,096,884)",6604478396,22891923042
4,영업이익(손실),"(30,941,490,241)","(15,030,597,001)",460031632
10,법인세비용차감전순이익(손실),"(35,169,677,938)","(17,543,506,720)","(11,902,813,835)"
12,당기순이익(손실),"(35,169,677,938)","(17,510,236,300)","(11,226,393,534)"
19,당기순이익(손실)의 귀속,,,
20,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(35,074,179,932)","(17,300,595,529)","(11,020,236,888)"
21,비지배지분에 귀속되는 당기순이익(손실),"(95,498,006)","(209,640,771)","(206,156,646)"
25,주당이익,,,
26,기본주당이익(손실) (단위 : 원),(207),(110),(88)
27,희석주당이익(손실) (단위 : 원),(207),(110),(88)
