,tag,제 60 기,제 59 기,제 58 기
2,Ⅲ.매출총이익,255214993472,369419456855,399424054615
4,Ⅴ.영업이익,53540948314,192034109917,216849110517
10,(1)지분법이익,63919076410,49124726105,35188879082
13,XI.법인세비용차감전순이익,222895477849,150031299314,226747950766
15,XⅢ.계속영업당기순이익,152657804686,87423511373,165471277710
16,XIV.중단영업당기순이익,3117632563,80116136732,83654114422
17,XV.당기순이익,155775437249,167539648105,249125392132
18,XVI.기타포괄이익(손실),22428229166,"(23,645,934,984)",19350837711
21,2.기타포괄손익-공정가치금융자산 평가이익(손실),"(20,205,805,908)","(40,625,320,578)",19479793295
25,3.지분법이익잉여금변동,27177944422,555131841,"(4,749,313,459)"
26,4.해외사업환산이익,190373856,1961699855,"(164,738,186)"
27,XVII.총포괄이익,178203666415,143893713121,268476229843
28,XVIII.당기순이익의 귀속,,,
31,XIX.총포괄이익의 귀속,,,
34,XX.지배기업의 소유주 지분에 대한 주당이익,,,
35,(1)계속영업주당이익 (단위 : 원),179666,101398,195957
36,(2)중단영업주당이익 (단위 : 원),2454,60261,58438
