,tag,제 55 기,제 54 기,제 53 기
2,매출총이익,150987010657,116949222133,90653423979
4,영업이익,32460187655,25466383367,15559485113
5,금융이익,28970960136,19574855649,15427577796
7,기타영업외이익,1571121315,1714473582,1330488677
9,법인세비용차감전순이익(손실),25357243974,11350763956,"(13,881,614,098)"
11,당기순이익(손실),26185818033,6443823613,"(19,920,035,473)"
19,당기순이익(손실)의 귀속,,,
20,지배기업의 소유주에게 귀속되는 당기순이익(손실),26212356903,6466104831,"(19,987,660,878)"
21,비지배지분에 귀속되는 당기순이익(손실),"(26,538,870)","(22,281,218)",67625405
25,주당이익,,,
26,기본주당이익(손실) (단위 : 원),834,245,(933)
27,희석주당이익(손실) (단위 : 원),834,245,(933)
