,tag,제 54 기,제 53 기,제 52 기
2,매출총이익,16007150231,12934434084,12558670222
4,영업이익(손실),"(2,532,718,293)","(2,960,322,679)","(1,808,340,022)"
5,기타이익,6369840179,572554457,44240076
10,법인세비용차감전순이익(손실),"(3,359,487,939)","(4,434,452,581)","(3,013,084,318)"
12,당기순이익(손실),"(4,705,773,543)","(4,454,448,594)","(3,225,107,421)"
21,당기순이익(손실)의 귀속,,,
22,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(4,692,067,646)","(4,055,870,324)","(2,686,632,350)"
23,비지배지분에 귀속되는 당기순이익(손실),"(13,705,897)","(398,578,270)","(538,475,071)"
27,주당이익,,,
28,기본주당이익(손실) (단위 : 원),(211),(233),(177)
