,tag,제 69 기,제 68 기,제 67 기
2,매출총이익,26237788478,7721827413,22838630783
4,영업이익(손실),1747504778,"(15,357,710,507)","(10,984,004,466)"
5,금융이익,478915388,871571329,900496797
7,기타영업이익,1367728885,1658694445,1462007093
9,법인세비용차감전순이익(손실),1144003136,"(18,855,945,316)","(23,096,627,451)"
11,당기순이익(손실),1716779495,"(20,194,794,974)","(27,873,300,912)"
12,당기순이익(손실)의 귀속,,,
13,지배기업의 소유주에게 귀속되는 당기순이익(손실),1716779495,"(20,194,794,974)","(27,871,371,147)"
14,비지배지분에 귀속되는 당기순이익(손실),,,"(1,929,765)"
21,당기총포괄이익(손실),1042785400,"(19,570,628,248)","(30,816,719,099)"
25,주당이익,,,
26,보통주 기본주당이익(손실) (단위 : 원),14,(180),(288)
27,보통주 희석주당이익(손실) (단위 : 원),14,(180),(288)
28,구형우선주 기본주당이익(손실) (단위 : 원),19,(164),5
29,구형우선주 희석주당이익(손실) (단위 : 원),19,(164),5
