,tag,제 50 기,제 49 기,제 48 기
10,매출총이익,"(23,153,349,543)",139539528546,78637500967
13,영업이익(손실),"(86,150,819,625)",51868333792,2407781942
18,지분법이익,,20677144779,"(1,101,176,601)"
19,법인세비용차감전순이익(손실),"(175,415,815,614)",15480128121,"(42,870,095,019)"
21,당기순이익(손실),"(166,876,406,727)",6729906734,"(44,147,197,621)"
24,유형자산재평가이익,2247276597,,347904901721
30,당기총포괄이익(손실),"(165,921,673,322)","(13,370,706,024)",296385461937
31,당기순이익(손실)의 귀속,,,
34,당기총포괄이익(손실)의 귀속,,,
37,주당이익,,,
38,기본및희석주당이익 (단위 : 원),"(1,383)",177,(247)
