,tag,제 66 기,제 65 기,제 64 기
1,지분법이익,83330856014,9447338067,28337250097
17,매출총이익,597579299653,463954578652,440544419495
19,영업이익(손실),271448093101,134398735133,105015810074
24,법인세비용차감전순이익(손실),182381783988,4507924253,11848600710
26,계속영업이익(손실),127302044182,"(5,706,074,198)","(7,264,267,265)"
27,중단영업이익(손실),25213406712,"(12,547,089,941)",
28,당기순이익(손실),152515450894,"(18,253,164,139)","(7,264,267,265)"
40,당기순이익(손실)의 귀속,,,
46,주당이익,,,
47,기본주당계속영업이익(보통주) (단위 : 원),8181,(781),(569)
48,희석주당계속영업이익(보통주) (단위 : 원),8140,(781),(569)
49,기본주당중단영업이익(보통주) (단위 : 원),1828,(848),
50,희석주당중단영업이익(보통주) (단위 : 원),1818,(848),
51,기본주당순이익(보통주) (단위 : 원),10009,"(1,629)",(569)
52,희석주당순이익(보통주) (단위 : 원),9958,"(1,629)",(569)
53,기본주당계속영업이익(우선주) (단위 : 원),8231,(731),(507)
54,희석주당계속영업이익(우선주) (단위 : 원),8190,(731),(507)
56,희석주당중단영업이익(우선주) (단위 : 원),1818,(848),
57,기본주당순이익(우선주) (단위 : 원),10059,"(1,579)",(507)
58,희석주당순이익(우선주) (단위 : 원),10008,"(1,579)",(507)
