,tag,제 67 기,제 66 기,제 65 기
22,매출총이익,29248445509,17328430732,17098598511
24,영업이익(손실),"(7,849,588,856)",4957492088,"(9,369,499,535)"
25,기타이익,27954406003,117652865336,125894384738
30,법인세비용차감전순이익(손실),"(21,040,909,066)",9520285281,"(72,133,436,324)"
32,계속영업이익(손실),"(21,140,465,210)",9483926626,"(72,133,436,324)"
33,중단영업이익(손실),2501849,"(2,062,215,093)","(1,149,289,390)"
34,당기순이익(손실),"(21,137,963,361)",7421711533,"(73,282,725,714)"
42,당기순이익(손실)의 귀속,,,
43,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(17,478,104,872)",7421847571,"(72,752,127,600)"
44,비지배지분에 귀속되는 당기순이익(손실),"(3,659,858,489)","(136,038)","(530,598,114)"
48,주당이익,,,
49,기본주당이익(손실) (단위 : 원),(127),61,"(3,619)"
50,희석주당이익(손실) (단위 : 원),(96),61,"(3,619)"
