,tag,제 38 기,제 37 기,제 36 기
2,매출총이익,31973050682,30039200229,18057729182
4,영업이익(손실),1744237653,3046974419,3160832304
9,관계기업및종속기업투자이익,3598122248,738546790,1164087673
11,법인세비용차감전순이익(손실),"(123,059,217)",1518561957,7158070424
13,당기순이익,"(350,117,775)",1048801839,6553667543
14,지배회사지분순이익,"(152,770,287)",,6567465798
15,비지배지분순이익(손실),"(197,347,488)",,"(13,798,255)"
21,기타포괄공정가치측정지분상품처분이익,,,26546000
23,지분법이익잉여금변동,216766500,"(388,101,141)","(341,482,126)"
26,지배회사지분포괄이익(손실),280513724,,5494917054
27,비지배지분포괄이익,"(197,347,488)",,"(59,522,686)"
28,지배기업소유주지분에 대한 주당이익,,,
29,기본주당이익(손실) (단위 : 원),(2),20,150
30,희석주당이익(손실) (단위 : 원),(2),20,150
