,tag,제 34 기,제 33 기,제 32 기
2,매출총이익,37185447740,59511734836,63335508459
4,영업이익(손실),"(31,723,745,964)",4710346637,12699829104
5,기타이익,4224696803,215565443,399320835
9,지분법이익(비용),88361680,85503347,609188738
10,법인세비용차감전순이익(손실),"(49,742,103,200)","(3,457,931,698)","(20,961,734,745)"
12,당기순이익(손실),"(44,795,194,655)","(7,979,907,837)","(20,280,884,749)"
13,지배회사지분 순이익(손실),"(39,348,547,777)","(7,048,948,804)","(20,241,343,984)"
14,비지배지분 순이익(손실),"(5,446,646,878)","(930,959,033)","(39,540,765)"
22,지배회사지분 총포괄이익,"(39,662,072,959)","(6,834,880,584)","(3,308,548,726)"
23,비지배지분 총포괄이익,"(5,446,646,878)","(930,959,033)","(39,540,765)"
24,주당이익,,,
25,기본주당이익(손실) (단위 : 원),(463),(85),(250)
