,tag,제 22 기,제 21 기,제 20 기
2,매출총이익,25463074607,23095164891,19368192987
4,영업이익(손실),19057664833,15879854136,13642629867
7,기타이익,1086602812,379436333,2074585031
10,법인세비용차감전순이익(손실),32047153188,118546824915,14199724590
12,당기순이익(손실),26670326348,97780141929,11266355305
18,지분법이익잉여금변동,3022176197,"(2,346,449,644)","(10,892,979)"
20,당기순이익(손실)의 귀속,,,
21,지배기업의 소유주에게 귀속되는 당기순이익(손실),26670326348,97780141929,11266355305
22,비지배지분에 귀속되는 당기순이익(손실),,,
26,주당이익,,,
27,기본주당이익(손실) (단위 : 원),768,2789,317
28,희석주당이익(손실) (단위 : 원),768,2789,317
