,tag,제 23 기,제 22 기,제 21 기
2,매출총이익,80791721404,75539916067,90040160562
6,영업이익(손실),10748005141,5355585675,19693281390
12,법인세비용차감전순이익(손실),20494267327,1748175581,37288683755
14,계속영업이익(손실),13553800825,"(9,847,219,046)",25065058508
15,중단영업이익(손실),"(10,403,516,293)","(14,794,969,629)","(9,120,114,565)"
16,당기순이익(손실),3150284532,"(24,642,188,675)",15944943943
26,당기순이익(손실)의 귀속,,,
27,지배기업의 소유주에게 귀속되는 당기순이익(손실),9417466199,"(21,533,677,939)",17799880248
28,계속영업이익(손실),13134956495,"(9,922,561,229)",25636076953
29,중단영업이익(손실),"(3,717,490,296)","(11,611,116,710)","(7,836,196,705)"
30,비지배지분에 귀속되는 당기순이익(손실),"(6,267,181,667)","(3,108,510,736)","(1,854,936,305)"
31,계속영업이익(손실),418844330,75342183,"(571,018,445)"
32,중단영업이익(손실),"(6,686,025,997)","(3,183,852,919)","(1,283,917,860)"
36,주당이익,,,
37,기본주당이익(손실) (단위 : 원),,,
38,계속영업기본주당이익(손실) (단위 : 원),724,(547),1410
39,중단영업기본주당이익(손실) (단위 : 원),(205),(640),(434)
40,희석주당이익(손실) (단위 : 원),,,
41,계속영업희석주당이익(손실) (단위 : 원),719,(547),1410
42,중단영업희석주당이익(손실) (단위 : 원),(205),(640),(434)
