,tag,제 22 기,제 21 기,제 20 기
2,매출총이익,62839059697,88438830506.0,153362556689
4,영업이익(손실),34045702993,62568027030.0,91029824734
8,관계기업/공동기업투자처분이익,0,3725076494.0,2929747159
9,기타영업외이익,22075906383,21252060965.0,20145552250
11,법인세비용차감전순이익(손실),33876025485,66531547764.0,102164510951
13,당기순이익(손실),25903845202,56601199305.0,83919850218
18,당기순이익(손실)의 귀속,,,
19,지배기업의 소유주에게 귀속되는 당기순이익(손실),25903845202,56601199305.0,83919850218
22,주당이익,,,
23,기본주당이익(손실) (단위 : 원),848,1926.0,2803
24,희석주당이익(손실) (단위 : 원),844,1902.0,2639
