,tag,제 19 기,제 18 기,제 17 기
2,매출총이익,83650476454,103393829627,76831699929
4,영업이익(손실),"(14,856,788,466)",21937198122,10331869592
7,지분법이익,"(337,945,120)",336299633,364936388
8,기타이익,1300071591,1842707017,178529474
10,법인세비용차감전순이익(손실),"(16,913,291,072)",21156402978,6037936886
12,당기순이익(손실),"(14,904,335,734)",11156442161,2327868672
21,당기순이익(손실)의 귀속,,,
22,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(14,843,015,269)",11282649239,2442413755
23,비지배지분에 귀속되는 당기순이익(손실),"(61,320,465)","(126,207,078)","(114,545,083)"
27,주당이익,,,
28,기본주당이익(손실) (단위 : 원),"(1,212)",921,199
