,tag,제 39 기,제 38 기,제 37 기
2,매출총이익,86602112436,79180678812,79301021969
4,영업이익(손실),28418311692,26164673759,27342709770
5,금융이익,1676115869,2118050593,2193454681
7,기타영업외이익,1757566761,1254725842,1303858511
10,법인세비용차감전순이익(손실),31081793160,28222475641,29322848147
12,당기순이익(손실),23191297653,18611976727,21517959153
19,당기순이익(손실)의 귀속,,,
20,지배기업의 소유주에게 귀속되는 당기순이익(손실),23387790168,18695949836,21517959153
21,비지배지분에 귀속되는 당기순이익(손실),"(196,492,515)","(83,973,109)",0
25,주당이익,,,
26,기본주당이익(손실) (단위 : 원),1532,1225,1409
27,희석주당이익(손실) (단위 : 원),1532,1225,1409
