,tag,제 49 기,제 48 기,제 47 기
2,영업이익(손실),"(4,075,303,859)","(2,807,167,060)","(1,057,493,133)"
10,법인세비용차감전순이익,93211744952,9931581502,230266603578
12,계속영업 당기순이익,96844404310,8678161712,218256507591
13,중단영업 당기순이익,50395397279,55879397490,46457040642
14,당기순이익,147239801589,64557559202,264713548233
18,지분법이익잉여금,"(346,500,801)","(41,993,023)",
24,당기순이익(손실)의 귀속,,,
31,"계속영업보통주기본,희석주당이익 (단위 : 원)",2242,127,4755
32,"계속영업우선주기본,희석주당이익 (단위 : 원)",1787,125,37006
33,"중단영업보통주기본,희석주당이익 (단위 : 원)",1167,817,1012
34,"중단영업우선주기본,희석주당이익 (단위 : 원)",915,808,7877
