,tag,제 51 기,제 50 기,제 49 기
2,매출총이익,6540672721279,7437379908694,7507670036499
5,영업이익,346084471821,427910873611,597003598572
16,중단영업당기순이익(손실),23679056399,67203003872,"(210,718,208,408)"
33,계속영업당기순이익(손실),"(809,618,746,752)","(963,528,556,668)","(334,156,072,066)"
34,중단영업당기순이익(손실),23679056399,67203003872,"(210,718,208,408)"
36,계속영업당기순이익,99370082175,79847900613,79877689679
40,주당이익(손실),,,
41,계속영업기본주당이익(손실) (단위 : 원),"(28,638)","(34,082)","(12,307)"
42,계속영업희석주당이익(손실) (단위 : 원),"(28,956)","(34,414)","(12,584)"
43,중단영업기본주당이익(손실) (단위 : 원),838,2377,"(7,479)"
44,중단영업희석주당이익(손실) (단위 : 원),838,2377,"(7,479)"
