,tag,제 45 기,제 44 기,제 43 기
2,매출총이익(손실),1284442,"(4,130)","(276,820)"
4,영업이익(손실),980781,"(299,694)","(558,656)"
5,기타이익,456043,275763,136625
10,법인세비용차감전순이익(손실),127793,"(586,715)","(778,892)"
11,법인세비용(이익),3827,3120,11671
12,당기순이익(손실),123966,"(589,835)","(790,563)"
18,지분법 이익잉여금 변동,(458),"(14,427)",(2)
23,당기순이익(손실)의 귀속,,,
24,지배기업의 소유주에게 귀속되는 당기순이익(손실),123889,"(589,927)","(790,739)"
25,비지배지분에 귀속되는 당기순이익(손실),77,90,176
29,주당이익,,,
30,기본주당이익(손실) (단위 : 원),103,"(2,063)","(4,139)"
31,희석주당이익(손실) (단위 : 원),72,"(2,063)","(4,139)"
