,tag,제 36 기,제 35 기,제 34 기
2,매출총이익,243218141337,144638593341,113207177266
4,영업이익(손실),132852566267,42213059502,14521475463
7,기타이익(손실),"(13,938,301,088)","(17,306,298,644)","(244,677,188,124)"
11,법인세비용차감전순이익(손실),22032573545,"(25,252,064,346)","(285,051,153,397)"
12,법인세비용(이익),"(5,903,817,755)",327786192,"(58,527,436,200)"
13,계속영업이익(손실),27936391300,"(25,579,850,538)","(226,523,717,197)"
14,당기순이익(손실),27936391300,"(25,579,850,538)","(226,523,717,197)"
18,지분법적용대상인 관계기업의 이익잉여금 변동에 대한 지분,0,0,196893696
22,총포괄이익(손실),26085102206,"(30,755,264,751)","(234,717,625,500)"
23,당기순이익(손실)의 귀속,,,
24,지배기업의 소유주에게 귀속되는 당기순이익(손실),27936391300,"(25,579,850,538)","(226,523,717,197)"
25,비지배지분에 귀속되는 당기순이익(손실),0,0,0
29,주당이익,,,
30,기본주당이익(손실) (단위 : 원),2279,"(2,209)","(19,564)"
