,tag,제 46 기,제 45 기,제 44 기
2,Ⅲ.매출총이익,71482822826,86464703531,85160038823
4,Ⅴ.영업이익(손실),7857510534,15695395410,20713732826
5,Ⅵ.기타이익,24273357593,12754221627,10138618935
7,Ⅷ.지분법이익,24862751,17637848,22647552
10,XI.법인세비용차감전순이익(손실),2119013021,12822939109,15377547056
12,XⅢ.당기순이익(손실),"(2,322,556,075)",5490566179,9918021260
20,XVI.당기순이익(손실)의 귀속,,,
21,(1)지배기업의 소유주에게 귀속되는 당기순이익(손실),"(2,661,642,302)",4057244782,8194003721
22,(2)비지배지분에 귀속되는 당기순이익(손실),339086227,1433321397,1724017539
26,XVIII.주당이익,,,
27,(1)기본주당이익(손실) (단위 : 원),(137),210,423
