,tag,제 13 기,제 12 기,제 11 기
2,매출총이익,19985317405,"(1,628,100,925)",2779685619
4,영업이익(손실),"(18,816,956,610)","(26,703,331,580)","(15,646,303,232)"
5,기타이익,462530477,148921281,75698234
9,법인세비용차감전순이익(손실),"(16,824,955,028)","(24,972,817,902)","(13,391,057,223)"
11,당기순이익(손실),"(13,154,954,630)","(18,528,696,163)","(9,267,935,047)"
14,당기순이익(손실)의 귀속,,,
15,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(12,147,164,447)","(18,528,696,163)",0
16,비지배지분에 귀속되는 당기순이익(손실),"(1,007,790,183)",0,0
20,주당이익,,,
21,기본주당이익(손실) (단위 : 원),(651),(993),(497)
22,희석주당이익(손실) (단위 : 원),(651),(993),(497)
