,tag,제 39 기,제 38 기,제 37 기
2,매출총이익,152222329393,146668103340,138193870575
5,영업이익,27584853499,31654321236,24094001834
8,기타이익,14071027837,31078580094,17391658499
10,법인세비용차감전순이익,20791631669,25010328797,10370490304
12,계속영업이익,16967341335,22548865965,5720353422
13,중단영업이익,"(133,319,460)","(133,319,460)","(4,827,606,209)"
14,당기순이익,16834021875,22415546505,892747213
18,기타포괄-공정가치측정금융자산평가이익,6075655,110420462,"(476,579,989)"
22,당기총포괄이익,17446981227,21952939836,982448583
23,당기순이익의 귀속,,,
26,당기총포괄이익의 귀속,,,
29,주당이익,,,
31,기본주당순이익 (단위 : 원),220,274,(31)
32,희석주당순이익 (단위 : 원),220,274,(31)
33,희석주당이익 (단위 : 원),,,
34,기본주당순이익 (단위 : 원),221,275,27
35,희석주당순이익 (단위 : 원),221,275,27
