,tag,제 58 기,제 57 기,제 56 기
2,매출총이익,204808854284,191348233963,154089543969
4,영업이익(손실),49420063503,49566681783,36257334539
8,기타이익,19924247143,82391592481,2903636331
10,법인세비용차감전순이익(손실),52098081180,97499226884,20332066391
12,당기순이익(손실),36150823097,87072853404,14376103662
19,지분법이익잉여금의 변동,67526643,"(476,794,077)","(89,815,410)"
21,당기순이익(손실)의 귀속,,,
22,지배기업의 소유주에게 귀속되는 당기순이익(손실),33836837067,82577387627,9917466423
23,비지배지분에 귀속되는 당기순이익(손실),2313986030,4495465777,4458637239
27,주당이익,,,
28,기본주당이익(손실) (단위 : 원),4602,12182,1663
