,tag,제 54 기,제 53 기,제 52 기
10,매출총이익,"(138,032,645,182)",53037574567,108901224495
12,영업이익(손실),"(177,740,674,351)","(23,722,587,043)",44091727440
20,법인세비용차감전순이익(손실),"(180,893,508,848)","(61,307,431,273)",44679036440
22,계속영업이익(손실),"(144,203,953,795)","(47,605,953,860)",35675267646
23,중단영업이익(손실),"(193,317,852)","(55,930,581)","(1,845,732,074)"
24,당기순이익(손실),"(144,397,271,647)","(47,661,884,441)",33829535572
25,당기순이익(손실)의 귀속,,,
26,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(85,465,096,819)","(29,543,090,089)",24838833954
27,계속영업이익(손실),"(85,271,778,967)","(29,487,159,508)",26684566028
28,중단영업이익(손실),"(193,317,852)","(55,930,581)","(1,845,732,074)"
29,비지배지분에 귀속되는 당기순이익(손실),"(58,932,174,828)","(18,118,794,352)",8990701618
30,계속영업이익(손실),"(58,932,174,828)","(18,118,794,352)",8990701618
31,중단영업이익(손실),0,0,0
34,기타포괄손익공정가치측정 금융자산평가이익(손실),0,162966,168480
40,주당이익,,,
41,기본주당이익(손실) (단위 : 원),"(1,115)",(388),344
42,계속영업기본주당이익(손실) (단위 : 원),"(1,112)",(387),369
43,중단영업기본주당이익(손실) (단위 : 원),(3),(1),(25)
44,희석주당이익(손실) (단위 : 원),"(1,115)",(388),333
45,계속영업희석주당이익(손실) (단위 : 원),"(1,112)",(387),357
46,중단영업희석주당이익(손실) (단위 : 원),(3),(1),(24)
