,tag,제 29 기,제 28 기,제 27 기
2,Ⅲ.매출총이익,1638423510145,1065220351638,778662425384
4,Ⅴ.영업이익(손실),1055322547887,558977519864,361633241425
5,Ⅵ.기타이익,58694764643,31672196104,15553682999
10,XI.법인세비용차감전순이익(손실),1032433439151,546269899082,349614518108
12,XⅢ.계속영업이익(손실),657982443363,408847437502,232931786668
13,XIV.중단영업이익(손실),0,0,"(20,165,345)"
14,XV.당기순이익(손실),657982443363,408847437502,232911621323
28,XVIII.당기순이익(손실)의 귀속,,,
29,(1)지배기업의 소유주에게 귀속되는 당기순이익(손실),96113890107,68248791681,33061177284
30,(2)비지배지분에 귀속되는 당기순이익(손실),561868553256,340598645821,199850444039
