,tag,제 63 기,제 62 기,제 61 기
2,매출총이익,20462686435,31555424774,35285975378
4,영업이익(손실),970928249,12856170183,17080602363
5,기타이익,4639863391,5548689785,7115712562
9,지분법이익,4443601356,2645338858,1678089874
10,법인세비용차감전순이익(손실),"(464,301,449)",10751593368,15364225944
12,계속영업이익(손실),"(1,687,460,207)",5037267071,9755130603
13,중단영업이익(손실),,,
14,당기순이익(손실),"(1,687,460,207)",5037267071,9755130603
25,당기순이익(손실)의 귀속,,,
26,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(1,516,386,497)",5046277300,9768745023
27,비지배지분에 귀속되는 당기순이익(손실),"(171,073,710)","(9,010,229)","(13,614,420)"
31,주당이익,,,
32,기본주당이익(손실) (단위 : 원),(68),229,465
33,계속영업기본주당이익(손실) (단위 : 원),(68),229,465
34,중단영업기본주당이익(손실) (단위 : 원),,,
35,희석주당이익(손실) (단위 : 원),,,
36,계속영업희석주당이익(손실) (단위 : 원),,,
