,tag,제 50 기,제 49 기,제 48 기
2,매출총이익,462284524429,408472839998,399014191600
4,영업이익,198445222459,148278491049,151725094703
9,지분법이익,10737987808,8577480688,16029191252
11,법인세비용차감전순이익,177003728970,141990756968,201834340401
13,당기순이익,110380198569,99795074801,160829136727
17,지분법이익잉여금,48903534,242980362,"(151,238,210)"
23,파생상품평가이익(손실),72258235,"(172,007,332)","(251,152,184)"
24,기타포괄손익-공정가치측정금융자산평가이익,251211897,,
25,총포괄이익,106376619364,92924035073,139471061761
26,당기순이익(손실)의 귀속,,,
32,주당이익,,,
33,기본주당이익(손실) (단위 : 원),31296,29693,48677
34,기본주당이익 (단위 : 원),31296,29693,48677
