,tag,제 60 기,제 59 기,제 58 기
9,매출총이익(손실),6764718,1393055,2419889
11,영업이익(손실),4086275,"(1,276,521)","(208,001)"
14,기타이익(손실),35094,"(582,258)","(621,124)"
17,"관계기업,공동기업,종속기업 관련이익(손실)",281107,214139,358163
18,관계기업 및 공동기업 투자지분 평가이익,398972,257673,473269
19,관계기업 및 공동기업 투자지분 처분이익,10165,70094,5079
20,종속기업 투자지분 처분이익,0,0,73
25,법인세비용차감전순이익(손실),2991533,"(3,265,838)","(2,000,819)"
27,당기순이익(손실),2092469,"(2,263,535)","(1,174,498)"
38,당기순이익(손실)의 귀속,,,
39,지배기업의 소유주에게 귀속되는 당기순이익(손실),1991347,"(2,345,517)","(1,314,567)"
40,비지배지분에 귀속되는 당기순이익(손실),101122,81982,140069
44,주당이익,,,
