,tag,제 73 기,제 72 기,제 71 기
2,매출총이익,"(12,597,653,616)","(21,666,142,633)","(2,450,187,411)"
4,영업이익(손실),"(17,955,083,634)","(30,492,233,155)","(8,715,314,577)"
5,기타이익,5460209001,3007551223,1017338518
10,종속기업투자주식처분이익,0,0,0
11,법인세비용차감전순이익(손실),"(24,897,317,816)","(40,319,085,182)","(29,131,209,837)"
13,당기순이익(손실),5903172533,"(40,256,251,159)","(23,251,940,013)"
23,당기순이익(손실)의 귀속,,,
24,지배기업의 소유주에게 귀속되는 당기순이익(손실),5903172533,"(40,256,251,159)","(23,251,940,013)"
25,비지배지분에 귀속되는 당기순이익(손실),0,0,0
29,주당이익,,,
30,기본주당이익(손실) (단위 : 원),5181,"(35,329)","(20,406)"
31,희석주당이익(손실) (단위 : 원),5181,"(35,329)","(20,406)"
