,tag,제 14 기,제 13 기,제 12 기
2,매출총이익,374649251460,372172008788,366501369880
35,영업이익(손실) (주27),13993153478,21653560926,33994612121
37,유형자산처분이익,109648484,2449968731,95970429
38,투자부동산처분이익,,3944899482,
40,외화환산이익,81200985,96074150,116156173
44,무형자산처분이익,236000000,,
46,잡이익,4632278857,12401294266,8029633841
65,당기손익-공정가치측정 금융자산 처분이익,,4354200000,
66,당기손익-공정가치측정 금융자산 평가이익,4454335,5003032,
67,파생상품정산이익,,10103998804,
68,파생상품평가이익,791129759,,
77,투자이익,,56224853665,
84,법인세비용차감전순이익(손실),3526461712,"(192,849,013,957)",30731856253
86,당기순이익(손실) (주23),357915118,"(150,612,377,175)",22333926710
89,비지배지분순이익(손실),"(595,560,322)",265723890,147183608
94,"지분법이익잉여금 (주8,23)",,"(326,589,621)",
96,총포괄이익(손실),1298228132,"(151,116,626,525)",20615826100
100,지배기업 소유주지분에 대한 주당이익 (주25),,,
101,기본 및 희석 주당이익(손실) (단위 : 원),8,"(1,290)",672
