,tag,제 49 기,제 48 기,제 47 기
2,매출총이익,150272758479,115790439713,99511549265
4,영업이익(손실),81217411079,55476655308,42256443708
12,법인세비용차감전순이익(손실),24061649108,12094515684,15256039285
14,당기순이익(손실),26424371637,11717127204,"(470,571,640)"
25,당기순이익(손실)의 귀속,,,
26,지배기업의 소유주에게 귀속되는 당기순이익(손실),26424371637,11717127204,"(470,571,640)"
27,비지배지분에 귀속되는 당기순이익(손실),,,
33,주당이익,,,
34,기본주당이익(손실) (단위 : 원),741,332,(13)
35,계속영업기본주당이익(손실) (단위 : 원),741,332,(13)
36,희석주당이익(손실) (단위 : 원),741,332,(13)
37,계속영업희석주당이익(손실) (단위 : 원),741,332,(13)
