,tag,제 13 기,제 12 기,제 11 기
13,매출총이익,73336494012,62911707610,65646660476
41,영업이익(손실),13776691618,11423545228,5232346810
42,기타이익,20985617066,25670804057,19910833524
45,외화환산이익,2634213021,2270560450,2349373738
46,유형자산처분이익,299492964,160580090,799000
47,파생금융상품평가이익,,1329926435,586757358
48,파생금융상품거래이익,,2618692237,1237196763
49,확정계약평가이익,3848438215,2360134833,4453589113
51,무형자산처분이익,1105898182,,
52,투자부동산처분이익,1871000,,
53,잡이익,5835446863,10191322156,2071205336
73,외화환산이익(금융수익),,3212646,1475
74,당기손익인식금융자산처분이익(금융수익),10000000,2231692,
75,당기손익인식금융자산평가이익(금융수익),46937207,45155600,677369200
76,통화선도평가이익(금융수익),,418473749,418888479
77,통화선도거래이익(금융수익),787420996,770309793,1855464706
78,파생상품평가이익(금융수익),5245596704,,
79,파생상품거래이익(금융수익),2882872141,,
92,법인세비용차감전순이익(손실),5007072044,2915913513,"(13,095,177,177)"
94,당기순이익(손실),4818812413,3604463098,"(14,444,780,541)"
102,당기순이익(손실)의 귀속,,,
103,지배기업의 소유주에게 귀속되는 당기순이익(손실),5159783721,3400568265,"(14,444,780,541)"
104,비지배지분에 귀속되는 당기순이익(손실),,,
108,주당이익,,,
109,기본주당이익(손실) (단위 : 원),130,97,(390)
110,계속영업기본주당이익(손실) (단위 : 원),130,97,(390)
111,중단영업기본주당이익(손실) (단위 : 원),,,
112,희석주당이익(손실) (단위 : 원),130,97,(390)
113,계속영업희석주당이익(손실) (단위 : 원),130,97,(390)
114,중단영업희석주당이익(손실) (단위 : 원),,,
