,tag,제 9 기,제 8 기,제 7 기
2,매출총이익,426297137034,396129522652,300512695577
5,영업이익,121679126846,99832225451,72403259533
6,기타이익,168514765724,3873473003,1910921020
10,법인세비용차감전순이익,221636490919,45239466010,37138283953
12,계속영업당기순이익,144688975190,19373545326,22643514510
13,중단영업당기순이익,15877265715,14264445579,14161857973
14,당기순이익(손실),160566240905,33637990905,36805372483
15,당기순이익(손실)의 귀속,,,
16,지배기업의 소유주에게 귀속되는 당기순이익(손실),160269947477,29057851624,42307152800
17,계속영업 당기순이익,144392681762,14793406045,28145294827
18,중단영업 당기순이익,15877265715,14264445579,14161857973
19,비지배지분에 귀속되는 당기순이익(손실),296293428,4580139281,"(5,501,780,317)"
20,계속영업 당기순이익,296293428,4580139281,"(5,501,780,317)"
31,주당이익,,,
32,기본주당이익(손실) (단위 : 원),7005,1284,1954
33,계속영업기본주당이익(손실) (단위 : 원),6311,653,1300
34,중단영업기본주당이익(손실) (단위 : 원),694,631,654
35,희석주당이익(손실) (단위 : 원),7005,1276,1921
36,계속영업희석주당이익(손실) (단위 : 원),6311,650,1278
37,중단영업희석주당이익(손실) (단위 : 원),694,626,643
