,tag,제 68 기,제 67 기,제 66 기
2,매출총이익,358884822820.0,294123785968.0,215336381927.0
4,영업이익(손실),239335181312.0,181292187959.0,112993142556.0
9,지분법이익,3712463.0,0.0,2365990640.0
14,법인세비용차감전순이익(손실),209655252129.0,143965439877.0,96113999904.0
16,계속영업이익(손실),166025591077.0,104637012339.0,86828767655.0
17,중단영업이익(손실),0.0,0.0,0.0
18,당기순이익(손실),166025591077.0,104637012339.0,86828767655.0
19,당기순이익(손실)의 귀속,,,
20,지배기업의 소유주에게 귀속되는 당기순이익(손실),166025591077.0,104637012339.0,86828767655.0
21,비지배지분에 귀속되는 당기순이익(손실),0.0,0.0,0.0
22,주당이익,,,
23,기본주당이익(손실) (단위 : 원),3822.0,2410.0,2002.0
24,희석주당이익(손실) (단위 : 원),3822.0,2410.0,2002.0
