,tag,제 21 기,제 20 기,제 19 기
2,매출총이익,142797046530,167579668706,130771448315
5,영업이익(손실),39595641081,44656130035,41960407132
6,기타이익,4411752578,1083345801,1017772445
11,법인세비용차감전순이익(손실),26054421980,33604627791,42006308478
13,당기순이익(손실),22219520047,13711060107,34255817898
20,당기순이익(손실)의 귀속,,,
21,지배기업의 소유주에게 귀속되는 당기순이익(손실),22544714204,14785641223,34253295530
22,비지배지분에 귀속되는 당기순이익(손실),"(325,194,157)","(1,074,581,116)",2522368
26,주당이익,,,
27,기본주당이익(손실) (단위 : 원),2614,1714,3972
28,희석주당이익(손실) (단위 : 원),2595,1704,3972
