,tag,제 23 기,제 22 기,제 21 기
2,매출총이익,41576895798,2273897573,16265106206.0
5,영업이익(손실),1580436682,"(19,856,234,674)",6177595385.0
8,투자이익 (주37),30141141,,
12,법인세비용차감전순이익(손실),1293239060,"(22,654,326,016)",5199251694.0
14,계속영업이익(손실),"(2,046,709,557)","(24,963,194,556)",4278281889.0
15,중단영업이익(손실),0,0,0.0
16,당기순이익(손실),"(2,046,709,557)","(24,963,194,556)",4278281889.0
23,당기순이익(손실)의 귀속,,,
24,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(4,356,524,883)","(22,435,600,783)",3470819696.0
25,비지배지분에 귀속되는 당기순이익(손실),2309815326,"(2,527,593,773)",807462193.0
29,주당이익,,,
30,기본주당이익(손실) (단위 : 원) (주39),(155),(801),153.0
31,희석주당이익(손실) (단위 : 원) (주39),(155),(801),153.0
