,tag,제 65 기,제 64 기,제 63 기
2,매출총이익,177525624140,161119386351,197040208891
4,영업이익(손실),"(1,322,981,932)","(19,013,830,488)",21584082789
11,법인세비용차감전순이익(손실),"(13,205,175,394)","(34,335,181,848)",10234222917
13,당기순이익(손실),"(15,275,470,497)","(25,275,015,882)",8056888863
17,기타포괄손익-공정가치측정지분상품평가이익,"(79,022,268)",1036386,2373600
23,당기순이익(손실)의 귀속,,,
24,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(15,241,282,505)","(25,275,153,701)",8056888863
25,비지배지분에 귀속되는 당기순이익(손실),"(34,187,992)",137819,0
29,주당이익 (주33),,,
30,기본주당이익(손실) (단위 : 원),(676),"(1,158)",336
31,희석주당이익(손실) (단위 : 원),(676),"(1,158)",336
32,구형우선주 기본주당순이익(손실) (단위 : 원),(651),(828),362
33,구형우선주 희석주당순이익(손실) (단위 : 원),(651),(828),362
