,tag,제 64 기,제 63 기,제 62 기
2,매출총이익,2400449985831,3268292726124.0,2894074483322.0
4,영업이익,88483188736,467798272893.0,397350381386.0
7,지분법투자이익,"(1,895,366,088)",664747046.0,20053035524.0
10,법인세비용차감전순이익(손실),"(118,475,194,794)",798233552413.0,354827725045.0
12,당기순이익(손실),"(69,137,654,789)",593123359795.0,284880100228.0
13,당기순이익(손실)의 귀속,,,
14,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(103,493,560,461)",526442277703.0,238978198022.0
15,비지배지분에 귀속되는 당기순이익(손실),34355905672,66681082092.0,45901902206.0
16,주당이익,,,
17,기본주당이익(손실) (단위 : 원),"(11,011)",52658.0,23415.0
18,희석주당이익(손실) (단위 : 원),"(11,011)",52658.0,23415.0
