,tag,제 38 기,제 37 기,제 36 기
2,매출총이익,379893951007,374958433317,26372492683
35,영업이익(손실),22859138443,75213065926,"(45,833,692,082)"
38,외화환산이익,85234444,189773070,135770898
39,유형자산처분이익,115343227,765169257,1818
40,무형자산처분이익,236000000,0,0
44,관계기업주식처분이익,0,,942164441
47,채무조정이익,0,0,4777064404
51,잡이익,4983166968,11154022520,301798480
72,파생상품평가이익,3882928505,0,0
73,파생상품정산이익,0,10103998804,0
74,당기손익-공정가치측정금융자산 처분이익,12287,4396577371,0
75,당기손익-공정가치측정금융자산 평가이익,20648166,12890273,77598546
87,법인세비용차감전계속영업이익(손실),"(364,263,357)","(236,081,303,836)","(62,701,358,800)"
89,계속영업이익(손실),"(14,726,933,908)","(220,957,947,351)","(72,807,786,890)"
90,중단영업이익(손실),"(7,855,596,558)","(16,542,871,551)","(30,450,989,144)"
91,당기순이익(손실),"(22,582,530,466)","(237,500,818,902)","(103,258,776,034)"
92,당기순이익(손실)의 귀속,,,
98,지분법이익잉여금,0,"(335,435,334)","(389,625,651)"
103,총포괄이익(손실),"(22,083,765,268)","(238,521,125,768)","(104,115,718,024)"
