,tag,제 47 기,제 46 기,제 45 기
2,매출총이익,45935482265,48058657431,27975548805
4,영업이익(손실),"(3,058,288,427)","(3,569,607,618)","(24,849,815,527)"
5,기타이익,28008332351,12572913563,8125964801
9,지분법이익,4058218607,537121033,2730095868
11,법인세비용차감전순이익(손실),"(6,308,365,656)","(23,015,403,113)","(62,641,654,261)"
13,당기순이익(손실),"(8,444,007,623)","(21,766,310,640)","(63,596,620,352)"
14,당기순이익(손실)의 귀속,,,
15,지배기업소유주지분순이익(손실),"(3,101,705,834)","(13,777,215,435)","(39,579,238,207)"
16,비지배지분순이익(손실),"(5,342,301,789)","(7,989,095,205)","(24,017,382,145)"
26,총포괄이익(손실),"(6,956,133,413)","(20,725,776,067)","(68,467,191,554)"
