,tag,제 55 기,제 54 기,제 53 기
8,Ⅲ.매출총이익,17715727169,11984186194,7631443897
11,Ⅵ.영업이익(손실),5564655019,470298245,"(2,270,744,326)"
17,(2)외화환산이익,1442161,90160854,7359895
18,(3)공정가치측정금융자산평가이익,697809999,441707919,182352125
19,(4)공정가치측정금융자산처분이익,71960410,540973,35247351
20,(5)유형자산처분이익,3215431,223455998,64277367
29,XⅡ.지분법투자이익(손실),"(215,006,052)","(9,831,754)","(166,777,265)"
30,XⅢ.법인세비용차감전순이익(손실),4142533481,279923648,"(2,401,441,019)"
32,XV.당기순이익(손실),3621883790,184844557,"(2,022,009,552)"
39,1.해외사업장환산외환차이(세전기타포괄이익),"(7,088,870)",57274608,7693944
43,XVIII.주당이익,,,
44,(1)보통주기본주당이익(손실) (단위 : 원),232,10,(131)
45,(2)보통주희석주당이익(손실) (단위 : 원),232,10,(131)
46,(3)구형우선주 기본주당이익(손실) (단위 : 원),257,35,(131)
47,(4)구형우선주 희석주당이익(손실) (단위 : 원),257,35,(131)
