,tag,제 26 기,제 25 기,제 24 기
2,매출총이익,51359163406,107745630944.0,115003181941
4,영업이익(손실),"(25,033,172,721)",29110590216.0,41160484681
5,기타이익,39209930441,8925150921.0,4149436829
10,법인세비용차감전순이익(손실),"(4,147,525,079)",30605316598.0,43426514548
12,당기순이익(손실),"(8,217,719,874)",27076941210.0,42715285093
15,당기순이익(손실)의 귀속,,,
16,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(8,217,719,874)",27076941210.0,42715285093
17,비지배지분에 귀속되는 당기순이익(손실),,,
21,주당이익,,,
22,기본주당이익(손실) (단위 : 원),(170),561.0,885
23,희석주당이익(손실) (단위 : 원),(170),561.0,885
