,tag,제 55 기,제 54 기,제 53 기
2,매출총이익,50734844189,44394550599,73675380628
4,영업이익(손실),14542186822,16313601037,36368125093
10,법인세비용차감전순이익(손실),"(4,958,559,738)",16808215740,22441075283
12,계속사업이익(손실),"(6,546,649,423)",10629309189,
13,중단사업이익(손실),808579560,9804119665,
14,당기순이익(손실),"(5,738,069,863)",20433428854,19120849277
15,지배기업소유주지분순이익(손실),"(8,522,632,999)",6018217800,2521580739
18,비지배지분순이익,2784563136,14415211054,16599268538
37,주당이익,,,
38,기본주당이익(손실) (단위 : 원),(77),58,27
39,희석주당이익(손실) (단위 : 원),(77),58,27
