,tag,제 49 기,제 48 기,제 47 기
2,매출총이익,275219509750,245191937803,208068435414
4,영업이익,53029216860,33214660913,6243587457
9,관계기업투자주식관련이익(손실),"(8,403,006,900)","(16,903,988,471)",1938484159
10,법인세비용차감전순이익(손실),"(14,960,367,995)","(48,219,844,715)",4444121887
12,계속영업이익(손실),"(25,537,869,179)","(56,744,059,307)","(23,592,082,219)"
13,중단영업이익(손실),,"(38,582,166,390)","(19,595,306,045)"
14,당기순이익,"(25,537,869,179)","(95,326,225,697)","(43,187,388,264)"
15,기타포괄이익(손실),"(1,415,531,962)",7541643196,"(7,519,557,424)"
22,총포괄이익(손실),"(26,953,401,141)","(87,784,582,501)","(50,706,945,688)"
23,당기순이익(손실)의 귀속,,,
25,계속영업이익(손실),"(5,360,874,358)","(38,793,445,098)","(6,619,837,174)"
26,중단영업이익(손실),,"(21,181,544,578)","(11,163,282,230)"
28,계속영업이익(손실),"(20,176,994,821)","(17,950,614,209)","(16,972,245,045)"
29,중단영업이익(손실),,"(17,400,621,812)","(8,432,023,815)"
34,기본주당이익(손실) (단위 : 원),(247),"(2,763)",(819)
35,계속영업기본주당이익(손실) (단위 : 원),(247),"(1,787)",(305)
36,중단영업기본주당이익(손실) (단위 : 원),,(976),(514)
