,tag,제 46 기,제 45 기,제 44 기
2,매출총이익,26283616909,25639135005,20407245607
4,영업이익(손실),15329617765,17925772449,13175702194
5,기타이익,1005242048,942642959,752397173
9,법인세비용차감전순이익(손실),11134728876,15407035876,9364094194
11,당기순이익(손실),11193674808,16186989973,11708886010
14,토지의 재평가이익(세후기타포괄손익),1613919928,1524825900,
16,당기순이익(손실)의 귀속,,,
17,지배기업의 소유주에게 귀속되는 당기순이익(손실),10870147841,14975768824,10796533660
18,비지배지분에 귀속되는 당기순이익(손실),323526967,1211221149,912352350
22,주당이익,,,
23,기본주당이익(손실) (단위 : 원),162,235,196
24,희석주당이익(손실) (단위 : 원),133,228,173
