,tag,제 58 기,제 57 기,제 56 기
2,매출총이익,49170763891,81579710012,90226921841
4,영업이익(손실),"(20,761,642,679)",109548210,4618149828
7,지분법이익(손실),0,0,170037193
10,법인세비용차감전순이익(손실),"(20,816,778,265)",25723705234,1267042502
12,계속영업이익(손실),"(14,371,603,915)",25550042966,7668277751
13,중단영업이익(손실),4020067546,"(15,881,834,403)","(987,975,226)"
14,당기순이익(손실),"(10,351,536,369)",9668208563,6680302525
15,당기순이익(손실)의 귀속,,,
28,주당이익,,,
29,기본주당이익(손실) (단위 : 원),(51),48,33
30,계속영업기본주당이익(손실) (단위 : 원),(71),126,38
31,중단영업기본주당이익(손실) (단위 : 원),20,(78),(5)
32,희석주당이익(손실) (단위 : 원),(51),48,33
33,계속영업희석주당이익(손실) (단위 : 원),(71),126,38
34,중단영업희석주당이익(손실) (단위 : 원),20,(78),(5)
