,tag,제 11 기,제 10 기,제 9 기
2,매출총이익,107600405962,97378119089,115405702012
4,영업이익(손실),3933136480,"(9,673,570,258)",6104206173
10,법인세비용차감전순이익(손실),50825299576,"(50,031,119,493)",559151513
12,계속영업이익(손실),48170762989,"(63,092,818,238)","(6,808,667,016)"
13,세후중단영업이익(손실),,,19645824
14,당기순이익(손실),48170762989,"(63,092,818,238)","(6,828,312,840)"
20,관계기업의 이익잉여금 변동,148072867,"(526,860,660)","(448,760,839)"
26,당기순이익(손실)의 귀속,,,
32,주당이익,,,
33,기본주당이익(손실) (단위 : 원),1414,"(1,889)",(270)
34,계속영업기본주당이익(손실) (단위 : 원),1414,"(1,889)",(269)
35,중단영업기본주당이익(손실) (단위 : 원),,,(1)
36,희석주당이익(손실) (단위 : 원),1347,"(1,889)",(270)
37,계속영업희석주당이익(손실) (단위 : 원),1347,"(1,889)",(269)
38,중단영업희석주당이익(손실) (단위 : 원),,,(1)
