,tag,제 21 기,제 20 기,제 19 기
2,매출총이익,925065193,1124594300,974055951
4,영업이익(손실),474478289,605317746,472623104
5,관계기업투자이익,58989188,84132543,44703184
11,법인세비용차감전순이익(손실),327169228,329978106,176085152
13,당기순이익(손실),229524209,202398051,115741119
21,기타포괄손익-공정가치 측정 금융자산 평가이익,"(6,041,661)","(398,478)","(7,870,791)"
26,당기순이익(손실)의 귀속,,,
27,지배기업의 소유주에게 귀속되는 당기순이익(손실),238556764,209403680,155174308
28,비지배지분에 귀속되는 당기순이익(손실),"(9,032,555)","(7,005,629)","(39,433,189)"
32,주당이익,,,
33,기본주당이익(손실) (단위 : 원),1934,1697,1258
34,계속영업기본주당이익(손실) (단위 : 원),1934,1697,1258
35,희석주당이익(손실) (단위 : 원),1934,1697,1258
36,계속영업희석주당이익(손실) (단위 : 원),1934,1697,1258
