,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20210218000901,Y,00648721,SNT에너지,남,전사업장,-,-,-,184,-,1,-,185,12.5,"11,558,967,000","62,481,000",-
1,20210218000901,Y,00648721,SNT에너지,여,전사업장,-,-,-,7,-,-,-,7,10.5,"348,612,000","49,802,000",-
