,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20210420000262,Y,00122551,백산,남,합성피혁,-,-,-,223,-,-,-,223,9.9,"10,130,067,000","45,426,000",-
1,20210420000262,Y,00122551,백산,여,합성피혁,-,-,-,23,-,-,-,23,9.8,"656,404,000","28,539,000",-
